Date;BTC amount;Channel;Donor;USD amount
2017-09-04 00:46:53;0.499;Tim Pool;[PubkeyHashAddress(1N52wHoVR79PMDishab2XmRHsbekCdGquK), PubkeyHashAddress(1P5NBSvXV1rnEMi8moNSkzZkYJrUajyupL), PubkeyHashAddress(12ngPGCBCfpYSR3s9GUhFuWstV3tCrKJ4D), PubkeyHashAddress(16XsGr9GSFhDCJ1VkgyaTvDRLskk7w57os), PubkeyHashAddress(17c5A1D672Jwpk42apqxWkX9bq3yiTqhU2), PubkeyHashAddress(1Mvnd5kXZhQQaH6FaQ2143rKEuYGwSCi28), PubkeyHashAddress(1QFkXMP43aogLeptCGB3ysacj6NNxU5ydt), PubkeyHashAddress(1Gcz9fD8Ct7BApZQzfevbU861GZhncHrM3), PubkeyHashAddress(1DuANfBDrSdRZmJDQ2KAovDvG8b5T1FTSu), PubkeyHashAddress(1MzTbRASf3FRX5G8hmhQP9xfyFEDUzXgBb), PubkeyHashAddress(1M2pTg5aksuwFeQhbGmporb71rN5tj4BXW), PubkeyHashAddress(15HwWLNfc1BSmDnP9Y14GpG8A6ZwLg3pvQ), PubkeyHashAddress(1FmtVhmKenJCmkrJAcphWGo6bEPs7URxXe), PubkeyHashAddress(1FgNZ8fwGkRDGp1Y2MxhW4kFAywpEZKWvy), PubkeyHashAddress(1B721RQXpBqkiSQh1LanaP7TAGaygsR4EF), PubkeyHashAddress(1BsbhPhPs1RpfeZrfCci9DsDsLSzaanGFT), PubkeyHashAddress(1D6BmGrZLMPsiufdNZ1CEmCyX2vtWzvNqd), PubkeyHashAddress(12gYE4y6uPoGrRF7UKkrxntVevscaYEUsn), PubkeyHashAddress(1PSj9SUq7MzsL26gcjVHYE1PTTreZVoRjK), PubkeyHashAddress(1EZTiHhEvyoV6GX2x52digtvdCKSW7PcGp), PubkeyHashAddress(1HormPHmLiDdDeJSxBez4wiSwXRwDTgaTo), PubkeyHashAddress(19jKYGzQkxP6uJBB6ZaMLYKj9d2jxCXXJD), PubkeyHashAddress(15i9K4t9CJJ73bVJ7Ao1hoRdsGnPhXSDrU), PubkeyHashAddress(1F7TAagGQGDU5iNMLTEyGW9sPvxDk1tS5a), PubkeyHashAddress(1P49f4znLEuth5GohdPYAYCJY7jFRh3jfN), PubkeyHashAddress(1Nh9LaME1w1FtHQvJepPPScboDRzAhYKAz), PubkeyHashAddress(12frcaMRBx7K6eAyUN1Vtc9iAH9tE5aPbo), PubkeyHashAddress(1oTb1NoMQgtZY2LaSLTndVJEP6nPV93fy), PubkeyHashAddress(1JUr1zwU6vizXVDkCBLHgNFB13e2DjimRZ), PubkeyHashAddress(1QCZcm8iBuz9UNcq8fsyUk8kGp9YJbki33), PubkeyHashAddress(1FG1ad3RZU2NH4JxQT9TreMa2agUkYm5xY), PubkeyHashAddress(1GSYvas5qSFH4yCPX54TrRKJY6oL4yzfxc), PubkeyHashAddress(155Kyz3boquaVReHuQobk9ostos3WPf5Jt), PubkeyHashAddress(14tSihg3EVQj483eiR1QK2Zx119me3DeMH), PubkeyHashAddress(1NuK3ap7oM6LPm9G5e9jXSz3LWbJkTLAVZ), PubkeyHashAddress(15ihNtTAh9zz74eCztVZC1zgGcGEK7ENqR), PubkeyHashAddress(1MqdMTyhUJkRuyBUBEodYpsY9vsj8zfcop), PubkeyHashAddress(1EBfVhtTqV1w4dnz4BN6YD9C51cEPVmBWf), PubkeyHashAddress(12rE2hDs9tLJ1VDzGuYHVQnXwZhsDSQZm3), PubkeyHashAddress(14dPHn65hbHEho2gNcy91g2vhkgFNHjkkN), PubkeyHashAddress(1BVsQ19wwok4UwePFiTLgbD85ZM11jYsEC), PubkeyHashAddress(1FAw6qgHd69bfdPgGQzBvB7ftrqVapMiYb), PubkeyHashAddress(1JLZnR488sw5vZWshaZkhWMWoeaUT4MYVm), PubkeyHashAddress(1P6qqZSnSxY2HRcAbXZsfLchw8rCsNsFsi), PubkeyHashAddress(1MsEPhNn75nB9GYKU7duMukshkKutGkUhc), PubkeyHashAddress(1C6KxkXBYH1C66CPmJK2EMXgtnqPHV4ai4), PubkeyHashAddress(18cUXY1cyCSgb31pJhqVE7oPfdrEHorQQD), PubkeyHashAddress(1BATQYYCtzMHAgV9uKEu2jE1gGRoVkiwv1), PubkeyHashAddress(16TgZWxXfRHP7AfYmXBBEb5kAZgaD5dkL9), PubkeyHashAddress(1FiuWdodJkGdFVNKXWK2ehJWCJmE5o4LVM), PubkeyHashAddress(1EVAZGa7XvYcjQQnne57v9SPNU7D2nb5Z5), PubkeyHashAddress(15HFnmbi6ik6FkQobD8pN2iTVGMvUoucHZ), PubkeyHashAddress(12YsJ3vgdHmj7UCBx3FHbhpYKvDuwxtFyW), PubkeyHashAddress(12LpT3Xwn4LtRjJVP3xkXn9Jpbpsbbrho1), PubkeyHashAddress(1FsA8bGXy64TxcvWuUjt9nKQ7sXxiDwcJb), PubkeyHashAddress(135vJxdK9cTabmPT8DaJrj6WWBbuJ7oTtb), PubkeyHashAddress(196a4guWGi25Kzz8TXijBk3AArUBqxpfJW), PubkeyHashAddress(1G4R7EDvvYHcVVeEgBbYfu6UdZNEr5LyMh), PubkeyHashAddress(15kWaPGZTAERgkG3NG6e29qvWvKXueYFnh), PubkeyHashAddress(1PgBBppYMyiTvzGenihirzBNjfVMS97qdG), PubkeyHashAddress(19HsP4jdt4FWgZnkjqeMK7LYX2UkSoBD96), PubkeyHashAddress(1LJ41XrgT8wtZzmRasF8dhtJ7CRD2ZNvj9), PubkeyHashAddress(12pCpyvaG4EL5bBwzFmurT2EmHMGyKppzh), PubkeyHashAddress(14YNQrqh3SpApXY6cyrfxNMpFWBXEZLSYS), PubkeyHashAddress(1EfqtfvYrejJKSBwa2M9Z9cmnir8Au8dCt), PubkeyHashAddress(1E67YEGaTMjLns8KW3QhFTPHf4pSRHngj9), PubkeyHashAddress(1GxaHKwM9DesJcZk8VDmqiTkhqFERPsJzc), PubkeyHashAddress(1XJm8Ez726MsXQ4BDyf45QEwnSrJ47S7n), PubkeyHashAddress(1G5KQZjxKvm7DzWrHoFq2CpQ8AFEnuBNaS), PubkeyHashAddress(1D1Mx9o76emnPanqi9Pnxx8iAUdoJzkFsL), PubkeyHashAddress(15a8XkNbFqNRoGoCeYWxLgNomKLEs9KoR6), PubkeyHashAddress(1389uvDhEJU2RAu3Dc21YhC1iGTTmF5acE), PubkeyHashAddress(1ChqGV5C2ANUKdtvowRCnWsBAemf6ZJZLg), PubkeyHashAddress(13RDeSx2ypupS29R32jnEKWQrMcNp8bR7w), PubkeyHashAddress(1Paaesq2ucPUVwJCzWgnrNgHrZpbwiFYqF), PubkeyHashAddress(14kGL7AxoZj78tf5bWoSjjiv7XHP7j2Vdz), PubkeyHashAddress(1y15RS4z9rRiYNPM9dohAhMk7wbLKMYj4), PubkeyHashAddress(172Kw1z64rJCGGuaViAEf9aL483bnhZ1kb), PubkeyHashAddress(17WtCuaezduub1x8JJf5dSegyCTyYs82K1), PubkeyHashAddress(13Qc1BiNj8bB5HQehDbUPX18QZU6iJYVHL), PubkeyHashAddress(1JakieZhZXij7iFTYemN62HUVkq4YpgxcY), PubkeyHashAddress(1GBtWGz9kw32eS2QygXL36muZFZdcuAecY), PubkeyHashAddress(1GenKqjnB79B2ToRyk73srDgRP6TY7XTq5), PubkeyHashAddress(1JgR7bNZAt2b4U2JTEkHpnNc6DmdE4mams), PubkeyHashAddress(16cM7ag7nzRxr6mBUC6fRZTRjQA8crMDfg), PubkeyHashAddress(1gRcSro8FrroruHt5esa7yRg6zGATkC7g), PubkeyHashAddress(16TvivNs3Ja5oxv4USYw2zTazHbGqg4fdt), PubkeyHashAddress(16jpjJ4EaA26XfTAjJxa3u8Zdi1g875PFA), PubkeyHashAddress(1Ggt6uHwb4qgkwTK9vhwXYmN772N74Vtt7), PubkeyHashAddress(16ersR7pn2T1W663dAfzkTwZ6yNLUqorqo), PubkeyHashAddress(1D4TavpK4xwi1aowRGayuSDTvXv4XeJDYA), PubkeyHashAddress(1PLukJA5XCbaeczDMJ8X2zFRFxWtjKer62), PubkeyHashAddress(1KRUQaZj39KP9gyS8Hb6UX3Q2XvqeuWjxq), PubkeyHashAddress(1GEKCYrjRWqxBYsWqDUoXeaFrK5ZBo7zyD), PubkeyHashAddress(1KbfNWf4GQ7PmeSfKf9tq8bhfbzYCyumtJ), PubkeyHashAddress(1Mm4we7JTnzPHYjkVyqAN1vTe4bkpNpRSC), PubkeyHashAddress(1GPGE5qETiDqztMjxbBpwEWBeWq4CF5gsd), PubkeyHashAddress(1KRBD7MWtt34rckk9MM4ruPptDFV6b3VDi), PubkeyHashAddress(1HawkiwXdLBDQGSr46uHN5AiBQVjHAjfXg), PubkeyHashAddress(1PCoBw5UC8Y3hHBiu6XX3E5zuPekPYmPTU), PubkeyHashAddress(1DgrtAMkeCFBvzuNWM7JfHZvtCE1uD8Tbx)];2155.5409287
2017-09-05 11:14:24;0.00606943;Tim Pool;[ScriptHashAddress(35NRqiVM56x9HYBtmhT9mbzuFYibixQiVL)];26.839755681858996
2017-09-08 20:43:41;0.01185;Tim Pool;[PubkeyHashAddress(1LF6yoEK7jvW9hfmTCrkFWkbaJqZxbCC8q)];51.162819375000005
2017-09-08 20:47:28;0.003;Tim Pool;[ScriptHashAddress(3NuFR24rHJET4x3vdheu1neD958tD5CRUV)];12.9526125
2017-09-08 20:59:16;0.0118;Tim Pool;[PubkeyHashAddress(12bfVzfRGB3TPVWNZpoHnqEK3C6mKXqF2f)];50.946942500000006
2017-09-09 00:57:07;0.00861984;Tim Pool;[PubkeyHashAddress(1E4bQhx4voukfKqxfvLuXCkd6jBNNxBRn2)];36.9953188992
2017-09-09 01:20:01;0.00114;Tim Pool;[PubkeyHashAddress(1B8dbB2F2uE3De3Jwu14svz197nj9cdnAy)];4.8927432
2017-09-09 05:22:30;0.001;Tim Pool;[PubkeyHashAddress(1484VBtgSF5wKgVFa9UThQouK7j8bJ1Bwq)];4.29188
2017-09-11 01:20:54;0.0005;Tim Pool;[PubkeyHashAddress(1FsALS2iNL4a36SoC1xSG5azah3YK3dMui)];2.0944225000000003
2017-09-12 02:55:47;0.0014554;Tim Pool;[PubkeyHashAddress(18kDTesf2afwSkhUGk5hxYTGH2RRi1HBBF)];6.037388519499999
2017-09-24 19:00:49;0.01;Tim Pool;[PubkeyHashAddress(1DdSFynDG7PcA1yn4znkgnRcJaX2xida7c)];36.6212
2017-09-30 01:38:46;0.0025;Tim Pool;[PubkeyHashAddress(13VV721AGx3hiCdscyjURDSRvFdZzdVrXc)];10.882618749999999
2017-10-01 03:55:51;0.00193328;Tim Pool;[PubkeyHashAddress(16sURjS29MmiXstGciCwJgi1H1JsSDWxg9), PubkeyHashAddress(1NaC1mcyXriFZEs7y7ZWLJFtVkduVaBXhV)];8.496067299263999
2017-10-08 15:12:09;0.32035562;Tim Pool;[PubkeyHashAddress(1DfwThB2cxn7d6kHpe3JNFz6PaqeF4XNCe)];1472.6627718042498
2017-10-11 06:45:30;0.002;Tim Pool;[PubkeyHashAddress(16FuuF8JXHHF5q2EvL3Fjams3wLY3otuEm)];9.661532600000001
2017-10-14 23:37:56;0.01;Tim Pool;[PubkeyHashAddress(16Drzj413kS7nhuKnvuwtxnmbCbgj9zzkT)];58.096938
2017-10-15 06:23:02;0.01305;Tim Pool;[PubkeyHashAddress(1HuJ4ZkysQFxMiwE3BMSkmd3HCFEkCwHDc)];74.350961685
2017-10-15 06:23:02;0.01;Tim Pool;[ScriptHashAddress(3GXVt7dwuJQr44CAuMyy5gQH5c1HhqVWam)];56.973917
2017-10-15 07:37:21;0.00178136;Tim Pool;[PubkeyHashAddress(16r7UQJJYy6ZNw9rj6kF5wR1bFKxswYrwn)];10.149105678712
2017-10-16 23:53:38;0.03478261;Tim Pool;[ScriptHashAddress(3LCZvfD7JtoDTivQQgVKkX3ht7KoAdUWF2)];200.146835331593
2017-10-29 00:05:44;0.0027673;Tim Pool;[PubkeyHashAddress(1FTYtVSzinJt2BC5gPQeA6VfCxwLgv9YkS)];16.99269226649
2017-11-01 17:36:56;0.0018735;Tim Pool;[PubkeyHashAddress(1FCZrziGsZd3qsyYxwZBoPRfrAfC4UBNNq)];12.64644817875
2017-11-06 15:52:48;0.0138;Tim Pool;[PubkeyHashAddress(14zXk8QhChx3Jq8QDP7ZcoyNo9i4J2QU4P)];96.02331594
2017-11-09 12:08:12;1.87528731;Tim Pool;[PubkeyHashAddress(1BqTC7T2Ec784Xpmn2eiLWFDkgh5CyfovY)];13402.268279235303
2017-11-11 14:01:40;0.9;Tim Pool;[ScriptHashAddress(3FFxVMcahwcSGYUnyH4Qr4c9XwQXnyE15F)];5703.3
2017-11-22 16:50:54;0.00038363;Tim Pool;[ScriptHashAddress(3CsXYAV8t3ue3V8pRU4XVD7JMWrig5oVU3)];3.1575405637749996
2017-11-25 16:21:58;0.003;Tim Pool;[PubkeyHashAddress(1LQuRWDswSB8EPJeB6tMuHmRKBFVn797U6)];26.291355
2017-11-30 03:37:04;0.00094;Tim Pool;[PubkeyHashAddress(18WV7XJmf3Pvi42SaDafBBRVAjgL8VNcJx)];9.321544121999999
2018-01-18 05:42:02;0.00803644;Tim Pool;[PubkeyHashAddress(1EBSg3rm4cFCXiPYKa96WkQ84cgkVHNF2H)];90.4151535949
2018-01-20 23:57:46;0.0002;Tim Pool;[PubkeyHashAddress(1JUhSwSVv6JfmqgAfzCtgCG5QGxx9nSjZ4)];2.55192826
2018-02-02 03:19:23;0.001;Tim Pool;[PubkeyHashAddress(12arBVaNEhR2qC7ftrsHMfPqurqweJsP7R)];8.82763
2018-02-10 23:54:45;0.00714449;Tim Pool;[PubkeyHashAddress(1FD3QzhCiQiTnhgAgPy2b6fteRZUs9ESj2)];61.13263244012499
2018-02-16 18:59:47;0.00311721;Tim Pool;[PubkeyHashAddress(17xQX1Xei7F1FvzWkJ9Tfr1w6vFN1BZexs)];31.729184392125
2018-03-10 10:59:43;0.00131582;Tim Pool;[PubkeyHashAddress(1PPmQHaVnwhSHLyXaXPDpgtS1qorAGSTbh)];11.562325871316002
2018-04-21 08:29:32;0.0005;Tim Pool;[PubkeyHashAddress(1MoDosrT2e457CWYARbbwWcaJ6Vrifa9yT)];4.45879815
2018-04-21 19:35:43;0.00099075;Tim Pool;[ScriptHashAddress(335qqkRj3AbDEe7LmS73iyMpfQWLPcsLer)];8.835108534225
2018-04-30 05:49:34;0.01;Tim Pool;[ScriptHashAddress(3DqU83DCw3uALJHjpAt6eU1MF1f9WhGEvz)];92.443225
2018-05-27 01:11:12;0.015;Tim Pool;[ScriptHashAddress(338oUmMWSwiNjY7RjCp6ayULjyN7eq8JVu)];110.17451249999999
2018-05-27 21:34:29;0.003;Tim Pool;[WitnessPubkeyAddress(bc1qefqqa0vpfd8ztlqw5r74g5tcl90fe7xftdwemm)];22.0349025
2017-07-23 20:50:01;0.00043586;Tim Pool;[PubkeyHashAddress(1Ghsp5bjZb7dG5Lsk2MyYQ7ydHkJLfZ4pd), PubkeyHashAddress(15jXmfg9LdxwJTkdGEYGFk2ySrxi26Be4j), PubkeyHashAddress(16ztmTTEjUzmUo8JBqs9j6phNEJ5KKJUSs), PubkeyHashAddress(12q4gA8kVEFWg4mfHhYDraw87n9apCo6c2), PubkeyHashAddress(1mbFvuSPEx1rgTMrm55PPJYaLYnEnJAb4), PubkeyHashAddress(1PPRe7pNfr8ixo7D2JHc4VuCkypanL9Udx), PubkeyHashAddress(13hPtW5s6YH8SJEK84ZQmFNsLkruLSJ8Bv)];1.204118299118
2017-07-30 17:29:18;0.01;Tim Pool;[PubkeyHashAddress(1NjMH5PeTubPvRfTuv7jDjAPoGFPNFfhbg)];27.463263
2017-07-31 23:38:52;0.05;Tim Pool;[PubkeyHashAddress(1Bz4tdpJFNprFfp2TL9Lpmaakaf4Y3hdB2)];143.69162500000002
2017-08-01 23:23:45;0.000549;Tim Pool;[PubkeyHashAddress(13cWaC2QWpHzLWQHiAZMgfGxDZxynHwHyN)];1.5018375375000002
2017-08-01 23:42:22;0.002806;Tim Pool;[PubkeyHashAddress(1N2AwAXTenobdgJLePM6WJp5YfWC6yUcvu)];7.676058525
2017-08-02 01:33:24;0.00739372;Tim Pool;[PubkeyHashAddress(1KDWCdzGirhDiHE4DX6y7fU1k7eezJkS7i)];20.1373879176
2017-08-02 04:10:26;0.001654;Tim Pool;[PubkeyHashAddress(1GFhbm6Wcaqsotcx1UAcETCoEM7boKmjY4)];4.50480132
2017-08-02 06:54:43;0.002;Tim Pool;[PubkeyHashAddress(13Mpj2KcV5rccLfViYDAvB9kaHup68SJyM)];5.44716
2017-08-02 12:59:25;0.00264065;Tim Pool;[PubkeyHashAddress(1DHfe8V7iwBvwmuwVvJoQLYkanofiWRL2u)];7.192021527
2017-08-02 15:51:36;0.01;Tim Pool;[PubkeyHashAddress(1N52wHoVR79PMDishab2XmRHsbekCdGquK), PubkeyHashAddress(1824VK333CHdsG2RMV7S8hdrbfAffbGCWj), PubkeyHashAddress(1tJjsCHtE991NcQzEemSbygrUecQacNjd), PubkeyHashAddress(134qLdQbeTUdbWC5E65YoVRVqctYfmU6FA), PubkeyHashAddress(12QAJp9UEsJ54widcUFv5n41Dw8mHDtsuN), PubkeyHashAddress(1LRJhRXHy175Eo8UmS5CCg8gwgF5tEyyBZ), PubkeyHashAddress(1LqgNGcEJeELXmttUFMNKYLcTWk2hfc1nH), PubkeyHashAddress(17VPzums3aiMTHd2H9b8BZ57bYKYyu1ZWR), PubkeyHashAddress(1H4sYXHrXBwjRmSCz1Px5Wq23yScGudBCj), PubkeyHashAddress(1W3FoaBnqwFdXXiN6WJVU6n3ferBtGACd), PubkeyHashAddress(1EoSjHvEWzuo5SDWtSa3JmFAUo84iQTGTT), PubkeyHashAddress(16iir5A3DKRXr4hnut8aS8SgjupMVoruS1), PubkeyHashAddress(14hA2XYHMPAtXaYQ7gpmunbyioDtxuZxVA), PubkeyHashAddress(1KV1Ds6WCzoNpPS5QQdSuKT7PCdYrRTQKS), PubkeyHashAddress(1E53aMwHGBndH7GCXyHo3ZPFCgCZ4GMy5D), PubkeyHashAddress(1ANid7NSQEZVeR29Vk3kzQ7c7Ta3QZtM2D), PubkeyHashAddress(14zQjyQiLQD1mSkHyN5H95EkvzsGX88bZZ), PubkeyHashAddress(1Ev8wFuiNTqRkjbhLFZH4kC7MYiSrUpuip), PubkeyHashAddress(1LP2REstLoKqDqQCRctw742VTTT2Kc1zBm), PubkeyHashAddress(1CbBth1Z7HWSwT7gzbA6DyfsZzLEJ6jpqi), PubkeyHashAddress(1N9BKTjArTnVGDkESeaJzk5qaojGZQyNgi), PubkeyHashAddress(1FEbVfPfaS76tuk3cauuKihBPS78WxvLRM), PubkeyHashAddress(19gjCrEB6iKUHoqL3QHcvPfnNfJNq6MkoG), PubkeyHashAddress(15XtYgmi8WtBge32kHMTR4wJvThggGhBG5), PubkeyHashAddress(1BHcKyz3FUx8tSFBfzoeVYaFSNxjEtBr9V), PubkeyHashAddress(1C3XSh2fS5xb6fBt8Y4FKtrsv7ekhQ5qUq), PubkeyHashAddress(18AgqGsJemnPE2XiiHNyD18HdDRtmo47K3), PubkeyHashAddress(16aPwPQW5UBLvR5SFe41CVCpWsj3F1Gwdx), PubkeyHashAddress(1P7bQ7SwXHn7mXxFeXEj6Aj2haFq5qYiBJ), PubkeyHashAddress(1BSRe2YpNb3RsooV8NCHa2KWuCvVgcygvS), PubkeyHashAddress(1NA3MvWu8ZFVB7PKSdCyGJAghPZce92QmS), PubkeyHashAddress(1AMHs9Zjwqp6yRXYC5XMJYfrxG54p39vEM), PubkeyHashAddress(1BpSrZ5KpaRhQvWFeGE2B8x8u5igkVCgUg), PubkeyHashAddress(1B1xafruBVftU84qdEPAqeEAYT96qWx2J7), PubkeyHashAddress(1B4xW7nAK1kLzPTuceernMkL9F8oncBESw), PubkeyHashAddress(1BMVQtoepXAvnzZ8QtjuWCTAotVWg1T6Rp), PubkeyHashAddress(17SdpTVQhcxL2ThxvX1cozbqryLQBUeikw), PubkeyHashAddress(1JgvWtzqDGgSbwVEqU6QYmBAtJWoCRYP5p), PubkeyHashAddress(1HHSeVjCQXCXzG5pe1wUQvkZXWVPBQxTY5), PubkeyHashAddress(12RRAatuN6rGxJewTfdrQhE2rxqJcsX1aK), PubkeyHashAddress(1H5Bk2nxpBr9EnU9bKiFj7zCTcHgMPKCdE), PubkeyHashAddress(1NUE9FKT7FiQZFEYFJ9feNt6RV5TJ6of1t), PubkeyHashAddress(12d1nHfoNxQ7daS3JgzL7u7oKhfQhyWDww), PubkeyHashAddress(17HWUgB2Xj1n3HiUGiK4kCnXmPxAnFAxNy), PubkeyHashAddress(18QBieXPspDF9cQBqUcQBuS5FniKEYEZn3), PubkeyHashAddress(17P17UKicLzXLTDvmQajMgmkGw4WBiwSv3), PubkeyHashAddress(1PwjyYxFPEmFNizFc4SaiBkNbesFr9nU4e), PubkeyHashAddress(1DXktGuccSHySCW3poFPKJp7UJcbbNVTyA), PubkeyHashAddress(1PhKegjep6mW8GweGAJPFbYNZQDNepPaMD), PubkeyHashAddress(1AeEwfdx33CKsm4nH2jZMRzFow4qtQhXTg), PubkeyHashAddress(17jStr6yu8EQRfizDgqXbrhspdbqXhrHDw), PubkeyHashAddress(1KcyXJ2BpwfzvQ6P6edNjkXA9Jajjjp8hK), PubkeyHashAddress(14SHrac8io25BRUPSCAZ17VEDp66G5ZLxQ), PubkeyHashAddress(1C8RZJJ7eboxm2qubqiJoxEmT9MufRNLFS), PubkeyHashAddress(1EPd6nDU1MNFBTJcFVAMaQ2LbvpQRrTm8y), PubkeyHashAddress(1ABb8mFwDASyActkH8cCvBRYQnJebBCHai), PubkeyHashAddress(1BjiXiU2XtdDY58nnRkwucMaBt7DBLJuMD), PubkeyHashAddress(1HXQXoaZhEJUjgZLgRtGMNULVi9wk8HjCJ), PubkeyHashAddress(188kwaf6oRzP6WHE4pwdQ9thdn6W5Lct2x), PubkeyHashAddress(1H3LiZmTCHePXMqJ8BULLPMekYpSAj3R52), PubkeyHashAddress(1Eaq1FGA8dyAGg1Qsw4Vd628qBGpDmoibm), PubkeyHashAddress(19a6JGQ9VEQ7A4q5iyzuFaQFCcGBzAKMTt), PubkeyHashAddress(1Ad6ZEMc6XxjJpTaigoRymWCWZntXYVGTF), PubkeyHashAddress(1v6mnwEjzQrJuTJuyXskj4i4152M5qww8), PubkeyHashAddress(12DA8gcJTJFB3SiTuaLs3itbp2yvxaoE7W), PubkeyHashAddress(1BLB89EkpSpvi5D789c48Vd7qcQZK4yp9U), PubkeyHashAddress(1L9F2bxR8CTkioQrNbgUfBvaWr9oXD2cuY), PubkeyHashAddress(12hty3P7p6v1haE9RsyqeQp5NFRuvtgzrn), PubkeyHashAddress(1C6mYi3KjLT6Y2fRGXmsTwUW8fTMspS2tP), PubkeyHashAddress(1Apud1aGt743JwN82yTkUMsdJbWGJjgx5Y), PubkeyHashAddress(14tEc6hXDNLXv8SBakvqN97zwh5SpBwkE8), PubkeyHashAddress(1BZMuZkS7x55QADtxTp7ov8sE7BPPnrHBA), PubkeyHashAddress(1GAzCSjdG88H5eUcafwNFPGknDBwHdm2Ar), PubkeyHashAddress(1FD2HRYctWQYjSjKvMeqiuT4vimLqhFTwX), PubkeyHashAddress(122H8ifmP43ithVLPvojoBdXWe42c388w5), PubkeyHashAddress(17nzRzwy2pv5NTxtZeHRKijLoT5zCbKgDE), PubkeyHashAddress(1CBqAa8bv6yehLMuH5Jr8aAb4PRaN1ywPu), PubkeyHashAddress(14y2EhULnq6feumjdvCtLdbHd8P59Jdnhv), PubkeyHashAddress(1YrbAg7mGQ1Bm5k5d3WGcxcuJE8ESo324), PubkeyHashAddress(1E1VtQW4yLyiuswoyLRwf1sEHNeKpmJcde), PubkeyHashAddress(152ygexirURiQi3z2b8ssrWYWsmk6UqaK9), PubkeyHashAddress(1ZNukFvK7x5QaHo2JrKgStPY1dppsA3bX), PubkeyHashAddress(16SbhsnQTHYuoyiZuz1fxUD4WhxiEEv3qT), PubkeyHashAddress(1EDvAWUDUUehcraKGouZwpafhRpoJaGh4c), PubkeyHashAddress(1FnbX8N6zg7LZfhHLFniQWJhf6bMV7578U), PubkeyHashAddress(1DHRLkP4KbBKqRpKErxp7gCpDBqC7cPu4Y), PubkeyHashAddress(1NL6G7YTDWp7HohS1fcKw2Vu8e4jRyz1Fj), PubkeyHashAddress(17NwJ3G856fNCyxibu5vDw1QNTsqQcpbxg), PubkeyHashAddress(168w29ngdBQR42WhJUaHCd3RHQLEQvfZix), PubkeyHashAddress(1GANYPmUSBqtCcnn53KszKaxk5SK1jYizq), PubkeyHashAddress(1Mbt869prKXWMakT7hxY7GLgPSbkA5PBKA), PubkeyHashAddress(1KfknELeiRSKV1uaCQGSA45xsCSA2wZiya), PubkeyHashAddress(1GqyTkZ2XGKrNuPvdvhQsrBER2fAbYUfQM), PubkeyHashAddress(1KV4z6t4qmivJRXagCvYX7BWVNYgBEnfBH), PubkeyHashAddress(13LcnFe2KXTcmW9zFsRHFLQ4WpPzXxJ5tN), PubkeyHashAddress(1AKB4DUbDoM52scXeh7zn6ptaEuZTjnJ5e), PubkeyHashAddress(1NzvVCd51d567qNAqr5nCnc8w7eJXntGBZ), PubkeyHashAddress(1AeivRWtQJaP7WPHFkjmhXqPMMWVmEzyZa), PubkeyHashAddress(1A9xUANVUX2ZtuxMDtqwpBPiJzBDxk64gi), PubkeyHashAddress(14Ph7UKEJXnhYuQrRbeXUxDKjM2WmZ5bTA), PubkeyHashAddress(134qLdQbeTUdbWC5E65YoVRVqctYfmU6FA)];27.2358
2017-08-03 03:40:51;0.009218;Tim Pool;[PubkeyHashAddress(18JwxURh6H4ktovWqDEQpwkJ6uSJujyQRH), PubkeyHashAddress(16kGDVFPXf7KqG7McLZzXdFL7UCYcsmk7N), PubkeyHashAddress(1J5xKMEmPQ2KrRm5WAMFkjTBhr4R3YAW81), PubkeyHashAddress(12pnuEjVDsh12u9jw5RSskrTx5cQzpRTHB), PubkeyHashAddress(1Gq356rphoY49Erbj92heEYnvih7aQYGRd)];25.9427824634
2017-08-05 15:49:55;0.00702261;Tim Pool;[PubkeyHashAddress(15VA7M4daYmdFCo7kXMvjbSmiDA1ynZP29)];23.186964366468
2017-08-06 01:36:45;0.014994;Tim Pool;[PubkeyHashAddress(1e3KU5HfMW5TnxmmTTFi7GUuz9ywVwUQL)];48.805507485
2017-08-07 06:39:40;0.004;Tim Pool;[PubkeyHashAddress(1MrahSk8ZbhJaMPC7Sku5b4eh7JV8sWNri)];13.727875200000001
2017-08-10 12:29:38;0.002;Tim Pool;[PubkeyHashAddress(1Jq5XUwXMkhqWhCRkkvXoa7wt3ccDWPoy5)];6.890560000000001
2017-08-10 14:21:23;0.00434829;Tim Pool;[PubkeyHashAddress(13N8mb7MQ6J3Htggd6axborjtHaJCpXnUU)];14.981076571200003
2017-08-11 20:50:53;0.004;Tim Pool;[ScriptHashAddress(3Qj5FWLZ6pfJutDRFgJoNS3j6KronwZxmk), ScriptHashAddress(31mFYXiXCPo3PXPvKARzDG84HaVqXLpBC9), ScriptHashAddress(3Dct9MmoN3srKp66mJs5qvx2J7RctMUpPW), ScriptHashAddress(34EYWoEUT2UH1gi2rrFUwoBXMEcDmPoY1S), ScriptHashAddress(34RuyRxZBjFXj9cYegFmysHuRkq4ZCfBuK), ScriptHashAddress(3P413mhYr3wyiDGiT9sS7rHn8uXvCjxqXi)];14.718430000000001
2017-08-15 23:47:43;0.00024;Tim Pool;[PubkeyHashAddress(14jgjVvy1vyAuztaFyAvuSPFY81JcxnU8C)];1.0090632000000002
